OaSIS Code - Final,OaSIS Label - Final,Automation,Competition,Consequence of Error,Freedom to Make Decisions,Frequency of Decision Making,Impact of Decisions,Pace Determined by Speed of Equipment,Precision,Structured versus Unstructured Work,Tasks Repetition,Time Pressure,Time Pressure2,Work Schedule,Work Week Duration,Biological Agents,Dangerous Chemical Substances,Extremely Bright or Inadequate Lighting,Extreme Temperatures,Hazardous Conditions,"Hazardous Equipment, Machinery, Tools",High Places,In an Enclosed Vehicle or Equipment,In an Enclosed Vehicle or Equipment3,In an Open Vehicle or Equipment,In an Open Vehicle or Equipment4,"Indoors, Environmentally Controlled","Indoors, Environmentally Controlled5","Indoors, Not Environmentally Controlled","Indoors, Not Environmentally Controlled6","Outside, Exposed to Weather","Outside, Exposed to Weather7","Outside, Under Cover","Outside, Under Cover8",Physical Proximity,Radiation,Sound and Noise,Sound and Noise 9,Specialized Safety Equipment,Standard Safety Equipment,Vibration,Skin Injury,Bending or Twisting the Body,Climbing,"Cramped Work Space, Awkward Positions",Handling Material Manually,Keeping or Regaining Balance,Making Repetitive Motions,Sitting,Standing,Walking and Running,Conflict Situations,Contact With Others,Contact With Others10,Coordinating or Leading Others,Deal With External Customers,Deal With Physically Aggressive People,Dealing With Unpleasant or Angry People,Electronic Mail,Face-to-Face Discussions,Written Communications,Public Speaking,Responsibility for Outcomes and Results of Other Workers,Responsible for Others' Health and Safety,Telephone,Work With Work Group or Team,Work With Work Group or Team11
51122.03,Teachers of music or voice,1,3,1,5,2,2,0,3,4,3,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,5,5,1,1,0,0,0,0,4,0,3,3,0,0,0,0,1,0,0,3,0,1,4,2,1,1,4,3,4,4,0,1,3,5,1,2,1,2,2,3,2
52100.01,Library Technicians,2,2,1,2,2,2,1,3,2,4,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,5,5,1,1,1,1,0,0,3,0,2,1,0,0,0,0,2,0,0,3,0,3,4,2,2,2,4,3,2,4,1,1,4,3,3,2,1,1,4,4,3
52100.02,Public archive technicians,2,2,2,2,3,2,1,3,2,4,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,2,0,0,3,0,3,3,3,2,2,3,3,2,4,0,1,4,3,3,1,1,1,3,3,4
52110.00,Film and video camera operators,1,3,3,2,2,3,2,4,3,3,3,3,2,2,0,0,2,2,1,1,0,2,2,1,1,3,3,2,2,2,2,1,1,4,0,2,2,0,1,0,1,2,0,1,5,1,3,3,3,2,2,4,5,4,3,1,2,4,4,2,2,3,3,3,5,4
52111.00,Graphic arts technicians,2,4,2,2,3,2,1,4,3,3,3,4,1,3,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,1,0,0,2,0,3,5,1,1,0,4,4,4,4,0,1,4,4,2,2,3,1,3,3,3
52112.00,Broadcast technicians,2,3,3,3,3,2,1,3,3,3,3,3,1,2,0,0,1,0,1,1,1,0,0,0,0,5,5,1,1,0,0,0,0,3,0,2,2,0,1,0,1,1,1,1,3,0,2,4,3,2,0,4,4,2,3,0,2,4,4,2,1,3,2,4,5,5
52113.00,Audio and video recording technicians,1,3,2,3,3,2,1,3,3,4,3,3,2,2,0,0,1,1,1,1,1,1,1,0,0,4,4,1,1,1,1,1,1,2,0,2,2,0,1,1,1,1,1,1,4,1,3,4,2,2,2,4,4,4,4,0,1,4,4,1,1,3,2,3,4,3
52114.00,Announcers and other broadcasters,1,4,3,3,3,3,1,3,3,2,3,3,2,2,0,0,1,1,0,0,0,1,1,0,0,5,5,1,1,1,1,1,1,3,0,2,1,0,0,0,0,1,0,0,3,0,2,4,2,1,2,4,4,3,4,0,2,4,4,3,5,3,1,4,4,3
52119.01,Floor managers,2,4,2,4,3,3,0,3,4,2,3,3,2,2,0,0,1,1,0,0,0,1,1,0,0,5,5,1,1,1,1,1,1,4,0,2,1,0,0,0,0,1,0,0,2,0,2,4,2,2,3,5,5,5,4,1,3,5,4,3,3,5,3,4,5,5
52119.02,Key grips,1,4,3,3,4,3,2,3,3,3,4,3,2,2,0,1,3,2,1,1,1,2,2,1,1,3,3,2,2,3,3,1,1,4,0,3,3,1,3,0,1,2,1,1,2,1,3,1,4,3,2,4,4,4,3,1,2,3,4,3,3,4,4,3,4,4
52119.03,Gaffers and lighting technicians,1,3,3,3,3,2,2,3,3,3,3,3,2,2,0,1,3,2,3,3,3,2,2,1,1,3,3,2,2,2,2,2,2,3,0,4,4,2,5,0,3,4,2,3,4,3,4,1,5,3,2,4,4,3,3,0,2,2,4,2,1,4,4,3,4,3
52119.04,Stunt co-ordinators and special effects technicians,1,3,5,3,3,3,2,5,3,3,3,3,2,2,0,3,2,2,4,4,3,1,1,1,1,3,3,2,2,2,2,2,2,3,0,4,4,3,5,2,3,3,2,3,4,2,3,1,5,3,3,4,4,5,3,1,2,2,4,3,2,3,5,3,4,4
52119.05,Make-up artists,0,4,1,3,3,2,0,4,3,2,3,3,2,2,0,4,2,1,0,0,0,0,0,0,0,5,5,1,1,1,1,1,1,5,0,2,1,0,3,0,1,3,0,2,4,1,4,2,4,2,2,4,4,3,3,0,2,4,4,2,1,3,3,3,2,1
52119.06,Costumiers,1,4,2,3,4,2,1,4,3,3,3,4,2,2,0,1,2,0,1,1,0,1,1,0,0,5,4,1,1,0,0,0,0,4,0,2,2,0,1,0,2,3,0,2,5,0,4,3,3,3,2,3,4,3,3,0,1,3,4,2,1,4,2,2,3,2
52119.07,Settings shop foremen and property masters,1,4,3,3,2,2,0,3,3,2,3,4,2,3,0,3,2,2,3,2,2,1,1,0,0,3,4,0,0,1,1,1,1,3,0,3,3,1,2,0,1,2,1,1,3,1,2,2,3,2,2,4,4,4,3,0,1,4,4,3,2,4,3,3,4,4
52120.01,Graphic designers,2,4,2,3,3,2,2,4,3,2,3,4,1,2,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,1,0,0,2,0,4,5,1,0,2,3,4,3,4,0,1,4,3,2,1,3,1,3,4,4
52120.02,Illustrators,2,3,3,3,3,2,1,4,4,3,3,3,1,2,0,0,0,0,0,0,0,1,1,0,0,5,5,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,0,4,0,3,4,1,1,1,3,3,3,4,0,1,4,3,1,2,3,0,3,3,3
52121.00,Interior designers and interior decorators,1,4,3,3,3,3,0,3,3,2,3,3,1,3,0,0,0,1,0,0,0,2,1,0,0,5,5,1,1,1,1,1,1,3,0,2,2,0,1,0,0,1,0,0,1,0,2,4,2,2,2,4,4,4,5,0,2,4,4,3,2,4,3,3,3,3
53100.01,Conservation and restoration technicians,0,1,3,2,2,2,0,5,3,3,2,2,1,2,0,2,1,1,1,1,1,0,0,0,0,5,5,1,1,1,1,1,1,3,0,2,2,1,4,0,1,2,1,1,4,1,2,4,2,2,1,3,4,3,3,0,1,3,4,3,1,3,3,3,4,3
53100.02,Preparators and picture framers,1,2,3,4,2,3,1,4,3,3,2,3,1,2,0,2,1,0,1,1,2,0,0,0,0,4,4,1,1,0,0,0,0,3,0,2,2,0,2,0,1,2,1,1,4,1,2,3,3,2,1,3,4,2,3,0,1,3,4,3,1,3,3,3,3,3
53100.03,Museum interpreters,1,2,2,3,2,3,0,3,2,3,1,2,1,2,1,0,1,1,0,0,0,1,1,0,0,3,3,1,1,1,1,1,1,4,0,2,1,0,0,0,1,1,1,0,2,1,2,2,3,4,2,4,4,3,5,1,2,2,4,2,4,1,3,3,3,3
53100.04,"Curatorial assistants, museum extension officers, museology technicians and museum registrars and cataloguers",2,3,3,4,2,2,1,3,3,3,2,3,1,2,0,2,1,0,1,1,0,0,0,0,0,4,4,1,1,0,0,0,0,3,0,2,1,0,2,0,1,2,0,1,4,1,2,3,3,2,1,3,4,3,3,0,1,3,4,3,1,3,3,3,3,3
53100.05,Taxidermists,0,2,3,3,2,3,2,3,4,3,3,3,1,2,4,4,0,1,2,1,1,0,0,0,0,4,4,1,1,0,0,1,1,3,0,2,2,1,2,0,1,2,1,1,4,1,2,3,3,2,0,2,2,2,3,0,0,3,4,2,1,2,2,3,1,1
53110.00,Photographers,1,5,2,4,4,3,1,4,3,2,3,3,2,3,0,1,1,1,0,3,1,1,1,0,0,3,3,1,1,3,3,1,1,4,0,2,2,0,1,0,0,2,1,1,4,1,2,3,3,2,1,3,3,3,4,0,0,5,3,2,2,2,3,3,2,2
53111.01,Camera crane operators,1,3,3,2,2,3,2,4,3,4,3,3,2,2,0,0,2,2,1,2,1,2,2,1,1,3,3,2,2,2,2,1,1,4,0,2,2,2,2,0,1,2,1,1,4,1,3,3,4,3,2,4,4,4,2,1,2,3,3,2,2,3,3,3,4,3
53111.02,Motion picture projectionists,3,2,2,3,3,3,3,3,2,4,3,3,1,2,0,1,3,1,1,2,1,0,0,0,0,5,5,0,0,1,1,0,0,2,0,2,2,0,1,0,1,3,1,1,4,1,4,3,4,3,2,3,2,2,2,1,2,0,3,2,1,3,3,3,1,1
53111.03,Props persons and set builders,1,4,3,3,2,2,1,3,3,2,3,4,2,3,0,3,2,2,3,2,2,1,1,0,0,3,4,0,0,1,1,1,1,3,0,3,3,1,2,0,2,2,1,1,3,1,2,2,4,2,2,4,4,4,3,0,1,3,4,3,3,4,3,3,4,4
53111.04,Scripts assistants,1,1,1,2,2,2,0,3,2,3,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,1,1,1,1,3,0,2,2,0,0,0,0,1,0,0,3,0,3,3,3,2,2,4,4,3,2,1,2,4,4,4,1,1,0,3,4,3
53111.05,Grips and riggers,1,4,3,3,4,3,2,3,2,3,3,3,2,3,0,3,2,2,3,3,3,3,2,2,2,2,3,3,3,3,3,2,1,4,0,3,3,2,4,2,2,4,2,2,5,2,3,1,4,3,2,4,3,4,3,1,2,2,4,2,1,4,4,3,4,3
53111.06,Dressers,1,3,1,3,3,2,1,4,3,3,3,3,2,2,0,2,2,0,1,0,0,0,0,0,0,5,5,1,1,0,0,0,0,4,0,2,2,0,0,0,2,3,0,2,5,0,4,3,3,3,2,4,3,3,3,0,1,3,4,2,1,4,2,2,3,2
53111.07,Production assistants,2,2,1,3,2,2,1,3,4,3,3,3,2,3,0,0,1,1,0,0,0,3,1,1,1,4,4,1,1,1,1,1,1,3,0,2,2,0,0,0,0,1,0,0,3,0,3,3,3,2,2,5,4,4,3,1,2,5,4,4,1,3,1,4,4,3
53120.01,Dancers,0,5,3,2,2,3,0,5,2,4,2,2,2,1,0,0,2,1,2,0,1,0,0,0,0,5,4,1,1,1,1,1,1,5,0,2,2,0,3,0,0,5,1,1,2,4,4,2,4,3,2,3,5,3,3,0,2,2,4,0,2,3,2,1,4,4
53120.02,Dance teachers,0,4,3,5,2,3,0,4,3,3,2,2,1,1,1,0,2,1,0,0,1,0,0,0,0,5,4,1,1,1,1,1,1,5,0,2,2,0,3,0,0,5,1,1,2,4,4,2,4,3,2,4,5,4,5,0,2,2,4,1,2,3,3,2,3,3
53121.01,Actors and comedians,0,5,1,2,3,2,0,4,2,3,4,4,2,1,0,1,2,1,1,0,1,1,5,1,1,4,4,1,1,1,1,1,1,5,0,1,1,1,1,0,1,3,1,1,2,1,2,2,4,3,2,4,5,3,4,1,2,3,4,2,5,3,3,2,5,4
53121.02,Acting teachers,0,3,1,5,2,3,0,3,3,3,2,2,1,2,0,0,1,0,0,0,0,0,0,0,0,4,4,1,1,1,1,0,0,4,0,1,1,0,0,0,0,1,0,0,3,0,1,3,3,2,1,4,5,4,3,0,1,3,4,2,4,2,3,2,3,3
53121.03,Circus and other performers,0,5,4,2,3,3,0,4,3,3,4,4,2,1,0,1,2,1,3,1,2,0,0,0,0,4,4,1,1,1,1,2,2,5,0,3,3,3,3,0,1,4,2,2,2,4,3,2,4,3,2,4,5,2,4,1,2,2,4,1,3,3,3,1,5,4
53122.01,Painters,1,4,2,5,3,2,0,4,5,2,2,3,2,1,0,4,1,1,1,1,0,0,0,0,0,3,3,0,0,1,1,1,1,1,0,1,1,0,2,0,1,2,0,0,5,3,4,3,3,1,0,1,1,2,4,0,0,3,1,1,1,1,1,2,1,1
53122.02,Sculptors,1,4,2,5,3,2,0,4,5,2,2,3,2,1,0,1,0,1,3,4,1,0,0,0,0,3,3,1,1,0,0,1,1,1,0,3,1,0,2,1,1,2,0,1,5,3,4,3,3,1,0,1,1,1,3,0,0,3,1,1,1,1,1,2,1,1
53122.03,Art instructors and teachers,1,4,2,5,3,2,1,4,3,2,2,3,2,1,0,3,1,1,1,1,0,0,0,0,0,4,4,1,1,0,0,1,1,4,0,1,1,0,2,0,1,2,0,0,5,3,4,3,3,1,2,3,3,4,5,0,1,3,4,2,3,2,3,2,1,1
53123.01,Theatre designers,1,4,3,4,3,3,0,3,3,2,3,4,2,3,0,2,2,1,0,3,2,0,0,0,0,5,5,1,1,1,1,1,2,3,0,2,2,2,3,0,3,2,1,1,3,1,2,3,3,2,2,3,3,4,3,0,1,4,2,3,2,4,3,3,4,4
53123.02,Fashion designers,1,4,2,4,3,3,0,4,5,2,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,2,2,0,0,0,0,1,0,2,4,0,3,4,3,2,3,3,3,4,4,0,1,4,2,3,1,4,1,3,2,3
53123.03,Exhibit designers,0,3,1,4,3,3,0,3,3,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,5,5,1,1,1,1,1,1,3,0,1,1,0,1,0,0,1,1,0,3,1,1,3,3,2,2,4,4,4,3,0,1,4,3,3,2,4,2,3,4,4
53124.01,Carvers,0,4,2,3,1,2,1,4,5,2,3,4,2,2,0,3,1,1,1,4,0,1,1,0,0,2,2,3,3,1,1,2,2,2,0,3,2,2,3,1,2,2,0,1,5,0,4,3,3,1,0,1,1,0,4,0,0,3,1,1,0,1,2,3,1,1
53124.02,Glass blowers,1,3,4,3,2,3,4,4,5,4,2,2,2,2,0,4,4,4,4,4,1,1,1,0,0,2,2,3,3,0,0,0,0,2,0,3,2,1,5,0,5,2,0,2,4,0,4,2,4,2,0,1,1,1,2,0,0,3,1,1,0,2,2,3,1,1
53124.03,Metal art workers,1,3,3,3,2,2,3,4,5,4,2,2,2,2,0,4,1,1,2,3,0,1,1,0,0,4,4,1,1,1,1,1,1,2,0,2,1,1,3,0,3,4,0,0,4,0,4,4,2,1,0,1,1,1,2,0,0,3,1,1,0,1,2,3,1,1
53124.04,Potters,1,3,2,5,2,2,1,4,5,3,2,2,2,1,0,2,1,2,1,1,0,0,0,0,0,4,4,2,2,1,1,1,1,2,0,1,1,0,3,0,1,3,0,0,5,0,4,4,3,2,0,1,1,1,2,0,0,3,1,1,0,1,2,3,1,1
53124.05,Stained glass artists,0,4,3,5,3,2,1,4,5,3,3,3,2,1,0,4,1,2,1,3,0,1,1,0,0,3,3,3,3,1,1,2,2,2,0,2,2,2,4,0,4,2,0,1,5,0,4,3,3,1,0,1,1,0,3,0,0,3,1,1,0,1,2,3,1,1
53124.06,Instrument makers,0,4,2,3,1,2,1,5,5,3,3,4,2,2,0,3,1,2,2,2,0,1,1,0,0,3,3,3,3,0,0,0,0,2,0,3,2,2,3,1,2,3,0,2,5,0,4,3,3,1,0,1,1,1,4,0,0,3,1,1,0,1,2,3,1,1
53124.07,Weavers,1,3,1,3,1,2,1,4,5,5,3,3,2,2,0,0,0,0,0,1,0,0,0,0,0,5,5,1,1,0,0,0,0,2,0,1,1,0,0,0,1,1,0,0,5,0,4,5,1,0,0,1,1,1,3,0,0,2,1,1,0,1,1,3,1,1
53124.08,Craft instructors,0,2,1,5,2,3,1,4,4,3,2,2,2,1,0,0,0,0,0,1,0,1,1,0,0,5,5,1,1,1,1,0,0,4,0,2,1,0,3,0,1,1,0,0,3,0,1,3,3,2,1,3,3,5,3,0,1,3,4,1,5,2,3,3,3,3
53124.09,Artistic floral arrangers,1,3,2,3,2,2,0,3,5,3,3,3,1,2,1,2,1,1,0,0,0,1,1,0,0,3,3,1,1,2,2,0,0,4,0,2,2,0,0,0,2,3,0,1,5,0,3,1,4,3,1,4,4,4,5,0,2,4,3,2,0,3,3,4,3,3
53125.00,"Patternmakers - textile, leather and fur products",1,3,3,3,3,3,1,4,3,3,3,3,1,2,0,1,1,0,1,1,0,0,0,0,0,4,4,1,1,0,0,0,0,3,0,2,2,0,3,0,3,2,0,1,4,0,4,3,3,2,2,3,4,1,1,0,1,3,3,1,1,2,2,3,3,3
53200.00,Athletes,0,5,3,3,4,3,0,3,2,4,3,4,3,2,0,0,2,3,3,0,0,0,0,0,0,4,5,2,1,3,3,0,0,5,1,3,3,4,3,0,3,3,2,2,4,4,4,2,4,4,2,3,4,3,0,2,2,3,4,1,2,3,4,3,4,4
53201.01,Coaches,0,4,3,5,4,4,0,3,4,2,3,4,2,2,0,0,2,3,0,0,0,0,0,0,0,4,5,2,1,3,3,0,0,4,1,3,3,0,0,0,0,2,2,0,2,1,3,3,4,3,3,4,4,4,1,2,2,4,4,3,4,3,3,3,4,4
53201.02,Sports scouts,0,4,2,3,3,3,0,3,3,2,3,4,2,2,0,0,2,3,0,0,0,0,0,0,0,4,5,0,0,3,3,0,0,3,1,3,3,0,0,0,0,2,0,0,2,1,2,4,2,3,3,3,4,4,3,1,1,4,4,3,3,2,1,3,4,4
53202.00,Sports officials and referees,0,4,3,5,4,5,0,4,3,4,3,3,2,1,0,0,2,3,0,0,0,0,0,0,0,4,4,2,1,3,3,0,0,4,1,3,3,4,0,0,0,3,0,0,2,3,4,1,4,4,4,4,4,3,2,3,3,3,4,1,4,3,3,3,4,4
54100.01,Program leaders and instructors in recreation and sport,1,3,3,3,3,3,0,3,3,3,3,3,2,1,1,1,1,1,1,0,0,0,0,0,0,3,3,3,3,3,3,0,0,4,0,3,3,0,1,0,1,3,1,1,3,1,3,3,4,3,2,4,5,3,4,1,2,2,4,3,4,3,4,3,4,3
54100.02,Fitness appraisers,1,3,3,3,3,3,0,3,3,3,2,3,2,1,1,0,1,1,1,1,0,0,0,0,0,4,4,3,3,1,1,0,0,4,0,3,3,0,1,0,1,3,0,1,3,1,3,2,4,3,2,4,4,3,4,1,2,3,4,3,3,3,4,3,2,3
55109.01,Buskers,0,5,1,3,3,2,0,2,5,3,2,1,2,1,0,1,3,3,1,0,0,0,0,0,0,1,1,1,1,4,4,3,2,5,0,4,4,0,0,0,1,3,1,1,4,1,3,1,4,3,2,3,5,0,4,1,2,2,4,0,5,0,1,2,1,1
55109.02,Magicians and illusionists,0,5,3,3,3,2,0,4,4,4,1,3,2,1,0,1,2,1,2,1,1,1,1,0,0,3,3,1,1,2,2,2,2,5,0,2,2,1,1,0,2,3,1,1,3,1,2,2,4,3,2,4,5,2,4,1,2,3,4,0,5,2,3,3,4,4
55109.03,Fashion Models,0,5,1,3,1,1,0,1,3,1,1,1,2,1,0,0,1,1,0,0,0,0,0,0,0,3,3,2,2,3,3,2,2,4,0,1,1,0,0,0,0,3,0,1,0,3,1,3,3,3,1,3,4,0,3,0,1,3,2,0,0,0,0,3,2,2
55109.04,Influencers,0,5,1,3,1,2,0,1,4,1,1,1,2,1,0,0,1,1,0,0,0,1,1,1,1,4,4,2,2,2,2,2,2,3,0,1,1,0,0,0,0,1,0,0,0,1,1,4,3,2,1,3,4,1,3,0,2,4,2,2,1,0,0,3,2,1
60010.00,Corporate sales managers,2,4,3,4,5,4,0,4,4,2,5,5,1,3,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,1,4,1,1,3,4,3,4,4,0,2,5,4,3,2,5,2,4,3,4
60020.00,Retail and wholesale trade managers,2,4,2,4,4,4,0,4,4,2,4,4,1,3,0,0,0,1,0,1,0,0,0,0,0,5,5,1,1,1,1,1,1,3,0,2,2,0,1,0,0,1,0,0,1,0,2,4,1,1,2,4,4,4,4,0,2,4,4,3,2,5,3,4,4,4
60030.00,Restaurant and food service managers,2,4,2,4,4,4,0,3,4,2,4,5,1,3,1,1,1,3,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,4,0,2,2,0,4,0,2,2,0,2,3,1,2,2,4,4,3,4,4,4,4,1,3,3,4,3,2,5,4,3,4,4
60031.00,Accommodation service managers,2,4,2,4,4,4,0,3,4,2,3,4,1,3,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,3,2,3,2,3,0,1,1,0,0,0,0,1,0,0,1,0,1,3,1,3,3,4,4,4,4,0,2,3,4,4,2,5,4,4,4,5
60040.00,Managers in customer and personal services,2,4,2,4,4,3,0,4,4,2,3,4,1,3,0,0,0,0,0,0,0,1,1,0,0,5,5,0,0,1,1,0,0,4,0,1,1,0,1,0,0,2,0,0,2,1,2,3,3,3,2,5,4,4,4,0,2,3,4,2,2,5,4,4,4,5
62010.00,Retail sales supervisors,1,3,1,3,4,3,0,4,4,3,3,4,1,2,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,2,1,0,0,4,0,1,1,0,0,0,0,2,0,0,2,1,2,3,3,3,3,4,4,4,4,0,2,4,4,3,2,4,3,4,3,4
62020.00,Food service supervisors,2,3,2,3,4,3,2,3,3,3,4,4,1,2,2,2,0,3,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,4,0,4,3,0,3,0,4,2,0,0,4,1,2,2,4,4,3,5,4,4,4,1,2,3,4,3,2,4,4,3,5,4
62021.00,Executive housekeepers,1,3,2,3,3,3,3,4,3,3,4,4,1,2,2,2,0,1,1,1,1,0,0,1,1,5,5,1,1,2,0,0,0,3,0,2,2,0,3,0,1,3,1,1,3,2,3,2,4,4,2,4,4,5,3,0,2,3,4,2,2,4,4,3,4,4
62022.00,"Accommodation, travel, tourism and related services supervisors",1,3,2,3,4,3,0,3,4,3,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,3,3,0,0,0,0,2,0,0,2,1,2,2,4,3,3,5,5,4,5,1,3,4,4,3,1,4,3,4,4,4
62023.01,Customer service representatives supervisors - financial services,1,3,2,3,3,3,0,4,4,3,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,1,0,0,2,0,3,4,2,1,2,5,5,4,4,0,2,4,4,3,1,4,4,4,5,3
62023.02,Customer service representatives supervisors (except financial services),1,3,2,3,3,3,0,3,4,3,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,1,0,0,2,0,3,4,2,1,2,5,5,4,4,0,2,4,4,3,1,4,4,4,5,3
62024.00,Cleaning supervisors,1,3,3,3,3,3,2,4,3,3,4,4,1,2,2,3,1,1,1,0,1,0,0,0,0,5,5,0,0,1,1,0,0,3,0,2,2,0,2,0,1,3,1,1,3,2,3,2,4,3,2,4,4,5,4,0,2,3,4,2,1,4,3,3,4,4
62029.00,Other services supervisors,1,3,2,3,3,3,0,3,3,3,4,3,1,2,0,1,1,3,0,0,0,0,0,0,0,4,4,0,0,3,2,0,0,3,0,2,2,0,1,0,0,3,0,0,2,1,3,2,4,3,2,4,4,4,4,1,2,3,4,2,2,4,3,4,4,4
62100.00,Technical sales specialists - wholesale trade,1,4,2,3,3,3,1,3,5,3,4,4,1,2,0,0,0,0,0,0,0,1,1,0,0,5,5,0,0,1,1,0,0,3,0,1,1,0,1,0,0,1,0,0,0,0,2,4,2,1,2,5,5,4,4,0,2,5,3,3,1,3,3,4,4,3
62101.00,Retail and wholesale buyers,1,3,3,3,4,4,0,3,4,4,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,2,1,2,4,2,1,3,4,5,2,5,0,2,5,4,3,2,3,1,4,3,3
62200.01,Head Chefs,1,5,2,4,3,4,2,4,5,3,5,5,2,3,3,2,0,4,2,4,0,0,0,0,0,5,5,0,0,0,0,0,0,4,0,4,4,0,5,0,5,3,0,2,4,1,4,1,5,3,3,4,5,5,4,1,3,3,4,3,1,5,4,3,5,5
62200.02,Sous-Chefs,1,4,2,2,2,3,2,3,3,4,5,5,2,3,3,2,0,4,2,4,0,0,0,0,0,5,5,0,0,0,0,0,0,4,0,4,4,0,5,0,5,3,0,2,4,1,4,1,5,3,3,4,5,4,3,1,3,3,4,1,1,4,4,3,5,5
62200.03,Specialist chefs,1,5,2,4,3,4,2,4,5,3,5,5,2,3,3,2,0,4,2,4,0,0,0,0,0,5,5,0,0,0,0,0,0,4,0,4,4,0,5,0,5,3,0,2,4,1,4,1,5,3,3,4,5,5,4,1,3,3,4,3,1,5,4,3,5,5
62201.01,Funeral directors,1,2,2,4,4,4,1,3,4,2,4,4,1,2,2,1,1,1,1,1,0,3,2,0,0,5,5,0,0,3,2,2,2,3,0,1,1,1,1,0,1,1,0,1,2,1,1,3,3,2,2,3,4,4,5,0,2,4,3,3,2,4,2,4,3,3
62201.02,Embalmers,1,3,3,4,4,3,1,3,4,3,4,4,1,1,4,4,1,1,4,3,0,0,0,0,0,5,5,0,0,2,2,2,2,3,0,1,1,3,4,0,4,3,0,1,4,1,2,2,4,2,1,3,4,1,2,0,0,4,2,3,1,4,4,3,3,3
62202.01,Jewellers and related workers,1,4,3,4,3,3,1,5,3,3,4,4,1,2,0,0,0,0,3,2,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,3,1,1,3,0,2,1,0,0,5,0,3,5,1,1,1,4,2,3,4,0,1,1,3,3,0,1,1,4,2,2
62202.02,Watch repairers,0,2,1,4,3,2,0,5,2,3,4,4,1,2,0,2,0,0,1,4,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,2,2,0,1,0,1,1,0,1,5,0,3,5,1,1,1,3,2,0,3,0,0,1,3,3,0,0,1,3,2,2
63100.00,Insurance agents and brokers,1,4,3,3,4,3,1,4,3,3,3,3,1,2,0,0,0,0,0,0,0,3,1,0,0,4,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,1,0,0,1,0,1,5,1,1,2,4,4,3,5,0,2,4,4,4,1,1,0,4,2,2
63101.00,Real estate agents and salespersons,1,5,3,4,3,4,1,4,4,3,4,4,2,3,0,0,0,1,0,0,0,4,2,0,0,4,3,2,1,3,2,0,0,4,0,1,1,0,0,0,0,1,0,0,1,0,1,3,3,3,2,4,4,4,4,1,2,4,4,3,1,2,0,3,2,2
63102.00,Financial sales representatives,2,4,3,3,3,3,1,4,4,3,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,1,0,0,1,0,1,4,1,1,2,5,5,4,4,0,2,4,4,3,1,2,0,4,3,3
63200.00,Cooks,1,2,3,3,3,3,3,4,3,3,5,5,2,3,3,2,1,4,1,4,0,0,0,0,0,5,5,1,1,0,0,0,0,4,0,4,4,0,5,0,5,3,0,1,4,1,4,0,5,4,2,5,4,4,4,1,2,1,4,1,1,4,4,2,5,4
63201.00,Butchers - retail and wholesale,1,3,2,3,3,3,3,3,2,3,4,3,1,2,2,2,1,4,0,4,0,0,0,0,0,5,5,0,0,0,0,0,0,4,0,3,2,0,4,0,4,3,0,0,5,1,4,0,5,3,2,3,4,3,4,0,3,2,2,1,1,4,4,3,3,3
63202.00,Bakers,2,3,2,3,3,2,2,5,4,3,4,4,1,2,1,2,1,4,0,4,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,4,2,0,4,0,4,2,0,0,4,2,3,1,5,2,2,3,3,3,3,1,2,3,2,1,1,4,2,3,3,2
